i	Addr	Addr	Data	Data
3128	000030e0	12512	00000013	  19
3129	000030e4	12516	00000013	  19
3130	000030e8	12520	00000013	  19
3131	000030ec	12524	00000013	  19
3132	000030f0	12528	00000013	  19
3133	000030f4	12532	00000013	  19
3134	000030f8	12536	00000013	  19
3135	000030fc	12540	00000013	  19
3136	00003100	12544	00000013	  19
3137	00003104	12548	00000013	  19
3138	00003108	12552	00000013	  19
3139	0000310c	12556	00000013	  19
3140	00003110	12560	00000013	  19
3141	00003114	12564	00000013	  19
3142	00003118	12568	00000013	  19
3143	0000311c	12572	00000013	  19
3144	00003120	12576	00000013	  19
3145	00003124	12580	00000013	  19
3146	00003128	12584	00000013	  19
3147	0000312c	12588	00000013	  19
3148	00003130	12592	00000013	  19
3149	00003134	12596	00000013	  19
3150	00003138	12600	00000013	  19
3151	0000313c	12604	00000013	  19
3152	00003140	12608	00000013	  19
3153	00003144	12612	00000013	  19
3154	00003148	12616	00000013	  19
3155	0000314c	12620	00000013	  19
3156	00003150	12624	00000013	  19
3157	00003154	12628	00000013	  19
3158	00003158	12632	00000013	  19
3159	0000315c	12636	00000013	  19
3160	00003160	12640	00000013	  19
3161	00003164	12644	00000013	  19
3162	00003168	12648	00000013	  19
3163	0000316c	12652	00000013	  19
3164	00003170	12656	00000013	  19
3165	00003174	12660	00000013	  19
3166	00003178	12664	00000013	  19
3167	0000317c	12668	00000013	  19
3168	00003180	12672	00000013	  19
3169	00003184	12676	00000013	  19
3170	00003188	12680	00000013	  19
3171	0000318c	12684	00000013	  19
3172	00003190	12688	00000013	  19
3173	00003194	12692	00000013	  19
3174	00003198	12696	00000013	  19
3175	0000319c	12700	00000013	  19
3176	000031a0	12704	00000013	  19
3177	000031a4	12708	00000013	  19
3178	000031a8	12712	00000013	  19
3179	000031ac	12716	00000013	  19
3180	000031b0	12720	00000013	  19
3181	000031b4	12724	00000013	  19
3182	000031b8	12728	00000013	  19
3183	000031bc	12732	00000013	  19
3184	000031c0	12736	00000013	  19
3185	000031c4	12740	00000013	  19
3186	000031c8	12744	00000013	  19
3187	000031cc	12748	00000013	  19
3188	000031d0	12752	00000013	  19
3189	000031d4	12756	00000013	  19
3190	000031d8	12760	00000013	  19
3191	000031dc	12764	00000013	  19
3192	000031e0	12768	00000013	  19
3193	000031e4	12772	00000013	  19
3194	000031e8	12776	00000013	  19
3195	000031ec	12780	00000013	  19
3196	000031f0	12784	00000013	  19
3197	000031f4	12788	00000013	  19
3198	000031f8	12792	00000013	  19
3199	000031fc	12796	00000013	  19
3200	00003200	12800	00000013	  19
3201	00003204	12804	00000013	  19
3202	00003208	12808	00000013	  19
3203	0000320c	12812	00000013	  19
3204	00003210	12816	00000013	  19
3205	00003214	12820	00000013	  19
3206	00003218	12824	00000013	  19
3207	0000321c	12828	00000013	  19
3208	00003220	12832	00000013	  19
3209	00003224	12836	00000013	  19
3210	00003228	12840	00000013	  19
3211	0000322c	12844	00000013	  19
3212	00003230	12848	00000013	  19
3213	00003234	12852	00000013	  19
3214	00003238	12856	00000013	  19
3215	0000323c	12860	00000013	  19
3216	00003240	12864	00000013	  19
3217	00003244	12868	00000013	  19
3218	00003248	12872	00000013	  19
3219	0000324c	12876	00000013	  19
3220	00003250	12880	00000013	  19
3221	00003254	12884	00000013	  19
3222	00003258	12888	00000013	  19
3223	0000325c	12892	00000013	  19
3224	00003260	12896	00000013	  19
3225	00003264	12900	00000013	  19
3226	00003268	12904	00000013	  19
3227	0000326c	12908	00000013	  19
3228	00003270	12912	00000013	  19
3229	00003274	12916	00000013	  19
3230	00003278	12920	00000013	  19
3231	0000327c	12924	00000013	  19
3232	00003280	12928	00000013	  19
3233	00003284	12932	00000013	  19
3234	00003288	12936	00000013	  19
3235	0000328c	12940	00000013	  19
3236	00003290	12944	00000013	  19
3237	00003294	12948	00000013	  19
3238	00003298	12952	00000013	  19
3239	0000329c	12956	00000013	  19
3240	000032a0	12960	00000013	  19
3241	000032a4	12964	00000013	  19
3242	000032a8	12968	00000013	  19
3243	000032ac	12972	00000013	  19
3244	000032b0	12976	00000013	  19
3245	000032b4	12980	00000013	  19
3246	000032b8	12984	00000013	  19
3247	000032bc	12988	00000013	  19
3248	000032c0	12992	00000013	  19
3249	000032c4	12996	00000013	  19
3250	000032c8	13000	00000013	  19
3251	000032cc	13004	00000013	  19
3252	000032d0	13008	00000013	  19
3253	000032d4	13012	00000013	  19
3254	000032d8	13016	00000013	  19
3255	000032dc	13020	00000013	  19
3256	000032e0	13024	00000013	  19
3257	000032e4	13028	00000013	  19
3258	000032e8	13032	00000013	  19
3259	000032ec	13036	00000013	  19
3260	000032f0	13040	00000013	  19
3261	000032f4	13044	00000013	  19
3262	000032f8	13048	00000013	  19
3263	000032fc	13052	00000013	  19
3264	00003300	13056	00000013	  19
3265	00003304	13060	00000013	  19
3266	00003308	13064	00000013	  19
3267	0000330c	13068	00000013	  19
3268	00003310	13072	00000013	  19
3269	00003314	13076	00000013	  19
3270	00003318	13080	00000013	  19
3271	0000331c	13084	00000013	  19
3272	00003320	13088	00000013	  19
3273	00003324	13092	00000013	  19
3274	00003328	13096	00000013	  19
3275	0000332c	13100	00000013	  19
3276	00003330	13104	00000013	  19
3277	00003334	13108	00000013	  19
3278	00003338	13112	00000013	  19
3279	0000333c	13116	00000013	  19
3280	00003340	13120	00000013	  19
3281	00003344	13124	00000013	  19
3282	00003348	13128	00000013	  19
3283	0000334c	13132	00000013	  19
3284	00003350	13136	00000013	  19
3285	00003354	13140	00000013	  19
3286	00003358	13144	00000013	  19
3287	0000335c	13148	00000013	  19
3288	00003360	13152	00000013	  19
3289	00003364	13156	00000013	  19
3290	00003368	13160	00000013	  19
3291	0000336c	13164	00000013	  19
3292	00003370	13168	00000013	  19
3293	00003374	13172	00000013	  19
3294	00003378	13176	00000013	  19
3295	0000337c	13180	00000013	  19
3296	00003380	13184	00000013	  19
3297	00003384	13188	00000013	  19
3298	00003388	13192	00000013	  19
3299	0000338c	13196	00000013	  19
3300	00003390	13200	00000013	  19
3301	00003394	13204	00000013	  19
3302	00003398	13208	00000013	  19
3303	0000339c	13212	00000013	  19
3304	000033a0	13216	00000013	  19
3305	000033a4	13220	00000013	  19
3306	000033a8	13224	00000013	  19
3307	000033ac	13228	00000013	  19
3308	000033b0	13232	00000013	  19
3309	000033b4	13236	00000013	  19
3310	000033b8	13240	00000013	  19
3311	000033bc	13244	00000013	  19
3312	000033c0	13248	00000013	  19
3313	000033c4	13252	00000013	  19
3314	000033c8	13256	00000013	  19
3315	000033cc	13260	00000013	  19
3316	000033d0	13264	00000013	  19
3317	000033d4	13268	00000013	  19
3318	000033d8	13272	00000013	  19
3319	000033dc	13276	00000013	  19
3320	000033e0	13280	00000013	  19
3321	000033e4	13284	00000013	  19
3322	000033e8	13288	00000013	  19
3323	000033ec	13292	00000013	  19
3324	000033f0	13296	00000013	  19
3325	000033f4	13300	00000013	  19
3326	000033f8	13304	00000013	  19
3327	000033fc	13308	00000013	  19
3328	00003400	13312	00000013	  19
3329	00003404	13316	00000013	  19
3330	00003408	13320	00000013	  19
3331	0000340c	13324	00000013	  19
3332	00003410	13328	00000013	  19
3333	00003414	13332	00000013	  19
3334	00003418	13336	00000013	  19
3335	0000341c	13340	00000013	  19
3336	00003420	13344	00000013	  19
3337	00003424	13348	00000013	  19
3338	00003428	13352	00000013	  19
3339	0000342c	13356	00000013	  19
3340	00003430	13360	00000013	  19
3341	00003434	13364	00000013	  19
3342	00003438	13368	00000013	  19
3343	0000343c	13372	00000013	  19
3344	00003440	13376	00000013	  19
3345	00003444	13380	00000013	  19
3346	00003448	13384	00000013	  19
3347	0000344c	13388	00000013	  19
3348	00003450	13392	00000013	  19
3349	00003454	13396	00000013	  19
3350	00003458	13400	00000013	  19
3351	0000345c	13404	00000013	  19
3352	00003460	13408	00000013	  19
3353	00003464	13412	00000013	  19
3354	00003468	13416	00000013	  19
3355	0000346c	13420	00000013	  19
3356	00003470	13424	00000013	  19
3357	00003474	13428	00000013	  19
3358	00003478	13432	00000013	  19
3359	0000347c	13436	00000013	  19
3360	00003480	13440	00000013	  19
3361	00003484	13444	00000013	  19
3362	00003488	13448	00000013	  19
3363	0000348c	13452	00000013	  19
3364	00003490	13456	00000013	  19
3365	00003494	13460	00000013	  19
3366	00003498	13464	00000013	  19
3367	0000349c	13468	00000013	  19
3368	000034a0	13472	00000013	  19
3369	000034a4	13476	00000013	  19
3370	000034a8	13480	00000013	  19
3371	000034ac	13484	00000013	  19
3372	000034b0	13488	00000013	  19
3373	000034b4	13492	00000013	  19
3374	000034b8	13496	00000013	  19
3375	000034bc	13500	00000013	  19
3376	000034c0	13504	00000013	  19
3377	000034c4	13508	00000013	  19
3378	000034c8	13512	00000013	  19
3379	000034cc	13516	00000013	  19
3380	000034d0	13520	00000013	  19
3381	000034d4	13524	00000013	  19
3382	000034d8	13528	00000013	  19
3383	000034dc	13532	00000013	  19
3384	000034e0	13536	00000013	  19
3385	000034e4	13540	00000013	  19
3386	000034e8	13544	00000013	  19
3387	000034ec	13548	00000013	  19
3388	000034f0	13552	00000013	  19
3389	000034f4	13556	00000013	  19
3390	000034f8	13560	00000013	  19
3391	000034fc	13564	00000013	  19
3392	00003500	13568	00000013	  19
3393	00003504	13572	00000013	  19
3394	00003508	13576	00000013	  19
3395	0000350c	13580	00000013	  19
3396	00003510	13584	00000013	  19
3397	00003514	13588	00000013	  19
3398	00003518	13592	00000013	  19
3399	0000351c	13596	00000013	  19
3400	00003520	13600	00000013	  19
3401	00003524	13604	00000013	  19
3402	00003528	13608	00000013	  19
3403	0000352c	13612	00000013	  19
3404	00003530	13616	00000013	  19
3405	00003534	13620	00000013	  19
3406	00003538	13624	00000013	  19
3407	0000353c	13628	00000013	  19
3408	00003540	13632	00000013	  19
3409	00003544	13636	00000013	  19
3410	00003548	13640	00000013	  19
3411	0000354c	13644	00000013	  19
3412	00003550	13648	00000013	  19
3413	00003554	13652	00000013	  19
3414	00003558	13656	00000013	  19
3415	0000355c	13660	00000013	  19
3416	00003560	13664	00000013	  19
3417	00003564	13668	00000013	  19
3418	00003568	13672	00000013	  19
3419	0000356c	13676	00000013	  19
3420	00003570	13680	00000013	  19
3421	00003574	13684	00000013	  19
3422	00003578	13688	00000013	  19
3423	0000357c	13692	00000013	  19
3424	00003580	13696	00000013	  19
3425	00003584	13700	00000013	  19
3426	00003588	13704	00000013	  19
3427	0000358c	13708	00000013	  19
3428	00003590	13712	00000013	  19
3429	00003594	13716	00000013	  19
3430	00003598	13720	00000013	  19
3431	0000359c	13724	00000013	  19
3432	000035a0	13728	00000013	  19
3433	000035a4	13732	00000013	  19
3434	000035a8	13736	00000013	  19
3435	000035ac	13740	00000013	  19
3436	000035b0	13744	00000013	  19
3437	000035b4	13748	00000013	  19
3438	000035b8	13752	00000013	  19
3439	000035bc	13756	00000013	  19
3440	000035c0	13760	00000013	  19
3441	000035c4	13764	00000013	  19
3442	000035c8	13768	00000013	  19
3443	000035cc	13772	00000013	  19
3444	000035d0	13776	00000013	  19
3445	000035d4	13780	00000013	  19
3446	000035d8	13784	00000013	  19
3447	000035dc	13788	00000013	  19
3448	000035e0	13792	00000013	  19
3449	000035e4	13796	00000013	  19
3450	000035e8	13800	00000013	  19
3451	000035ec	13804	00000013	  19
3452	000035f0	13808	00000013	  19
3453	000035f4	13812	00000013	  19
3454	000035f8	13816	00000013	  19
3455	000035fc	13820	00000013	  19
3456	00003600	13824	00000013	  19
3457	00003604	13828	00000013	  19
3458	00003608	13832	00000013	  19
3459	0000360c	13836	00000013	  19
3460	00003610	13840	00000013	  19
3461	00003614	13844	00000013	  19
3462	00003618	13848	00000013	  19
3463	0000361c	13852	00000013	  19
3464	00003620	13856	00000013	  19
3465	00003624	13860	00000013	  19
3466	00003628	13864	00000013	  19
3467	0000362c	13868	00000013	  19
3468	00003630	13872	00000013	  19
3469	00003634	13876	00000013	  19
3470	00003638	13880	00000013	  19
3471	0000363c	13884	00000013	  19
3472	00003640	13888	00000013	  19
3473	00003644	13892	00000013	  19
3474	00003648	13896	00000013	  19
3475	0000364c	13900	00000013	  19
3476	00003650	13904	00000013	  19
3477	00003654	13908	00000013	  19
3478	00003658	13912	00000013	  19
3479	0000365c	13916	00000013	  19
3480	00003660	13920	00000013	  19
3481	00003664	13924	00000013	  19
3482	00003668	13928	00000013	  19
3483	0000366c	13932	00000013	  19
3484	00003670	13936	00000013	  19
3485	00003674	13940	00000013	  19
3486	00003678	13944	00000013	  19
3487	0000367c	13948	00000013	  19
3488	00003680	13952	00000013	  19
3489	00003684	13956	00000013	  19
3490	00003688	13960	00000013	  19
3491	0000368c	13964	00000013	  19
3492	00003690	13968	00000013	  19
3493	00003694	13972	00000013	  19
3494	00003698	13976	00000013	  19
3495	0000369c	13980	00000013	  19
3496	000036a0	13984	00000013	  19
3497	000036a4	13988	00000013	  19
3498	000036a8	13992	00000013	  19
3499	000036ac	13996	00000013	  19
3500	000036b0	14000	00000013	  19
3501	000036b4	14004	00000013	  19
3502	000036b8	14008	00000013	  19
3503	000036bc	14012	00000013	  19
3504	000036c0	14016	00000013	  19
3505	000036c4	14020	00000013	  19
3506	000036c8	14024	00000013	  19
3507	000036cc	14028	00000013	  19
3508	000036d0	14032	00000013	  19
3509	000036d4	14036	00000013	  19
3510	000036d8	14040	00000013	  19
3511	000036dc	14044	00000013	  19
3512	000036e0	14048	00000013	  19
3513	000036e4	14052	00000013	  19
3514	000036e8	14056	00000013	  19
3515	000036ec	14060	00000013	  19
3516	000036f0	14064	00000013	  19
3517	000036f4	14068	00000013	  19
3518	000036f8	14072	00000013	  19
3519	000036fc	14076	00000013	  19
3520	00003700	14080	00000013	  19
3521	00003704	14084	00000013	  19
3522	00003708	14088	00000013	  19
3523	0000370c	14092	00000013	  19
3524	00003710	14096	00000013	  19
3525	00003714	14100	00000013	  19
3526	00003718	14104	00000013	  19
3527	0000371c	14108	00000013	  19
3528	00003720	14112	00000013	  19
3529	00003724	14116	00000013	  19
3530	00003728	14120	00000013	  19
3531	0000372c	14124	00000013	  19
3532	00003730	14128	00000013	  19
3533	00003734	14132	00000013	  19
3534	00003738	14136	00000013	  19
3535	0000373c	14140	00000013	  19
3536	00003740	14144	00000013	  19
3537	00003744	14148	00000013	  19
3538	00003748	14152	00000013	  19
3539	0000374c	14156	00000013	  19
3540	00003750	14160	00000013	  19
3541	00003754	14164	00000013	  19
3542	00003758	14168	00000013	  19
3543	0000375c	14172	00000013	  19
3544	00003760	14176	00000013	  19
3545	00003764	14180	00000013	  19
3546	00003768	14184	00000013	  19
3547	0000376c	14188	00000013	  19
3548	00003770	14192	00000013	  19
3549	00003774	14196	00000013	  19
3550	00003778	14200	00000013	  19
3551	0000377c	14204	00000013	  19
3552	00003780	14208	00000013	  19
3553	00003784	14212	00000013	  19
3554	00003788	14216	00000013	  19
3555	0000378c	14220	00000013	  19
3556	00003790	14224	00000013	  19
3557	00003794	14228	00000013	  19
3558	00003798	14232	00000013	  19
3559	0000379c	14236	00000013	  19
3560	000037a0	14240	00000013	  19
3561	000037a4	14244	00000013	  19
3562	000037a8	14248	00000013	  19
3563	000037ac	14252	00000013	  19
3564	000037b0	14256	00000013	  19
3565	000037b4	14260	00000013	  19
3566	000037b8	14264	00000013	  19
3567	000037bc	14268	00000013	  19
3568	000037c0	14272	00000013	  19
3569	000037c4	14276	00000013	  19
3570	000037c8	14280	00000013	  19
3571	000037cc	14284	00000013	  19
3572	000037d0	14288	00000013	  19
3573	000037d4	14292	00000013	  19
3574	000037d8	14296	00000013	  19
3575	000037dc	14300	00000013	  19
3576	000037e0	14304	00000013	  19
3577	000037e4	14308	00000013	  19
3578	000037e8	14312	00000013	  19
3579	000037ec	14316	00000013	  19
3580	000037f0	14320	00000013	  19
3581	000037f4	14324	00000013	  19
3582	000037f8	14328	00000013	  19
3583	000037fc	14332	00000013	  19
3584	00003800	14336	00000013	  19
3585	00003804	14340	00000013	  19
3586	00003808	14344	00000013	  19
3587	0000380c	14348	00000013	  19
3588	00003810	14352	00000013	  19
3589	00003814	14356	00000013	  19
3590	00003818	14360	00000013	  19
3591	0000381c	14364	00000013	  19
3592	00003820	14368	00000013	  19
3593	00003824	14372	00000013	  19
3594	00003828	14376	00000013	  19
3595	0000382c	14380	00000013	  19
3596	00003830	14384	00000013	  19
3597	00003834	14388	00000013	  19
3598	00003838	14392	00000013	  19
3599	0000383c	14396	00000013	  19
3600	00003840	14400	00000013	  19
3601	00003844	14404	00000013	  19
3602	00003848	14408	00000013	  19
3603	0000384c	14412	00000013	  19
3604	00003850	14416	00000013	  19
3605	00003854	14420	00000013	  19
3606	00003858	14424	00000013	  19
3607	0000385c	14428	00000013	  19
3608	00003860	14432	00000013	  19
3609	00003864	14436	00000013	  19
3610	00003868	14440	00000013	  19
3611	0000386c	14444	00000013	  19
3612	00003870	14448	00000013	  19
3613	00003874	14452	00000013	  19
3614	00003878	14456	00000013	  19
3615	0000387c	14460	00000013	  19
3616	00003880	14464	00000013	  19
3617	00003884	14468	00000013	  19
3618	00003888	14472	00000013	  19
3619	0000388c	14476	00000013	  19
3620	00003890	14480	00000013	  19
3621	00003894	14484	00000013	  19
3622	00003898	14488	00000013	  19
3623	0000389c	14492	00000013	  19
3624	000038a0	14496	00000013	  19
3625	000038a4	14500	00000013	  19
3626	000038a8	14504	00000013	  19
3627	000038ac	14508	00000013	  19
3628	000038b0	14512	00000013	  19
3629	000038b4	14516	00000013	  19
3630	000038b8	14520	00000013	  19
3631	000038bc	14524	00000013	  19
3632	000038c0	14528	00000013	  19
3633	000038c4	14532	00000013	  19
3634	000038c8	14536	00000013	  19
3635	000038cc	14540	00000013	  19
3636	000038d0	14544	00000013	  19
3637	000038d4	14548	00000013	  19
3638	000038d8	14552	00000013	  19
3639	000038dc	14556	00000013	  19
3640	000038e0	14560	00000013	  19
3641	000038e4	14564	00000013	  19
3642	000038e8	14568	00000013	  19
3643	000038ec	14572	00000013	  19
3644	000038f0	14576	00000013	  19
3645	000038f4	14580	00000013	  19
3646	000038f8	14584	00000013	  19
3647	000038fc	14588	00000013	  19
3648	00003900	14592	00000013	  19
3649	00003904	14596	00000013	  19
3650	00003908	14600	00000013	  19
3651	0000390c	14604	00000013	  19
3652	00003910	14608	00000013	  19
3653	00003914	14612	00000013	  19
3654	00003918	14616	00000013	  19
3655	0000391c	14620	00000013	  19
3656	00003920	14624	00000013	  19
3657	00003924	14628	00000013	  19
3658	00003928	14632	00000013	  19
3659	0000392c	14636	00000013	  19
3660	00003930	14640	00000013	  19
3661	00003934	14644	00000013	  19
3662	00003938	14648	00000013	  19
3663	0000393c	14652	00000013	  19
3664	00003940	14656	00000013	  19
3665	00003944	14660	00000013	  19
3666	00003948	14664	00000013	  19
3667	0000394c	14668	00000013	  19
3668	00003950	14672	00000013	  19
3669	00003954	14676	00000013	  19
3670	00003958	14680	00000013	  19
3671	0000395c	14684	00000013	  19
3672	00003960	14688	00000013	  19
3673	00003964	14692	00000013	  19
3674	00003968	14696	00000013	  19
3675	0000396c	14700	00000013	  19
3676	00003970	14704	00000013	  19
3677	00003974	14708	00000013	  19
3678	00003978	14712	00000013	  19
3679	0000397c	14716	00000013	  19
3680	00003980	14720	00000013	  19
3681	00003984	14724	00000013	  19
3682	00003988	14728	00000013	  19
3683	0000398c	14732	00000013	  19
3684	00003990	14736	00000013	  19
3685	00003994	14740	00000013	  19
3686	00003998	14744	00000013	  19
3687	0000399c	14748	00000013	  19
3688	000039a0	14752	00000013	  19
3689	000039a4	14756	00000013	  19
3690	000039a8	14760	00000013	  19
3691	000039ac	14764	00000013	  19
3692	000039b0	14768	00000013	  19
3693	000039b4	14772	00000013	  19
3694	000039b8	14776	00000013	  19
3695	000039bc	14780	00000013	  19
3696	000039c0	14784	00000013	  19
3697	000039c4	14788	00000013	  19
3698	000039c8	14792	00000013	  19
3699	000039cc	14796	00000013	  19
3700	000039d0	14800	00000013	  19
3701	000039d4	14804	00000013	  19
3702	000039d8	14808	00000013	  19
3703	000039dc	14812	00000013	  19
3704	000039e0	14816	00000013	  19
3705	000039e4	14820	00000013	  19
3706	000039e8	14824	00000013	  19
3707	000039ec	14828	00000013	  19
3708	000039f0	14832	00000013	  19
3709	000039f4	14836	00000013	  19
3710	000039f8	14840	00000013	  19
3711	000039fc	14844	00000013	  19
3712	00003a00	14848	00000013	  19
3713	00003a04	14852	00000013	  19
3714	00003a08	14856	00000013	  19
3715	00003a0c	14860	00000013	  19
3716	00003a10	14864	00000013	  19
3717	00003a14	14868	00000013	  19
3718	00003a18	14872	00000013	  19
3719	00003a1c	14876	00000013	  19
3720	00003a20	14880	00000013	  19
3721	00003a24	14884	00000013	  19
3722	00003a28	14888	00000013	  19
3723	00003a2c	14892	00000013	  19
3724	00003a30	14896	00000013	  19
3725	00003a34	14900	00000013	  19
3726	00003a38	14904	00000013	  19
3727	00003a3c	14908	00000013	  19
3728	00003a40	14912	00000013	  19
3729	00003a44	14916	00000013	  19
3730	00003a48	14920	00000013	  19
3731	00003a4c	14924	00000013	  19
3732	00003a50	14928	00000013	  19
3733	00003a54	14932	00000013	  19
3734	00003a58	14936	00000013	  19
3735	00003a5c	14940	00000013	  19
3736	00003a60	14944	00000013	  19
3737	00003a64	14948	00000013	  19
3738	00003a68	14952	00000013	  19
3739	00003a6c	14956	00000013	  19
3740	00003a70	14960	00000013	  19
3741	00003a74	14964	00000013	  19
3742	00003a78	14968	00000013	  19
3743	00003a7c	14972	00000013	  19
3744	00003a80	14976	00000013	  19
3745	00003a84	14980	00000013	  19
3746	00003a88	14984	00000013	  19
3747	00003a8c	14988	00000013	  19
3748	00003a90	14992	00000013	  19
3749	00003a94	14996	00000013	  19
3750	00003a98	15000	00000013	  19
3751	00003a9c	15004	00000013	  19
3752	00003aa0	15008	00000013	  19
3753	00003aa4	15012	00000013	  19
3754	00003aa8	15016	00000013	  19
3755	00003aac	15020	00000013	  19
3756	00003ab0	15024	00000013	  19
3757	00003ab4	15028	00000013	  19
3758	00003ab8	15032	00000013	  19
3759	00003abc	15036	00000013	  19
3760	00003ac0	15040	00000013	  19
3761	00003ac4	15044	00000013	  19
3762	00003ac8	15048	00000013	  19
3763	00003acc	15052	00000013	  19
3764	00003ad0	15056	00000013	  19
3765	00003ad4	15060	00000013	  19
3766	00003ad8	15064	00000013	  19
3767	00003adc	15068	00000013	  19
3768	00003ae0	15072	00000013	  19
3769	00003ae4	15076	00000013	  19
3770	00003ae8	15080	00000013	  19
3771	00003aec	15084	00000013	  19
3772	00003af0	15088	00000013	  19
3773	00003af4	15092	00000013	  19
3774	00003af8	15096	00000013	  19
3775	00003afc	15100	00000013	  19
3776	00003b00	15104	00000013	  19
3777	00003b04	15108	00000013	  19
3778	00003b08	15112	00000013	  19
3779	00003b0c	15116	00000013	  19
3780	00003b10	15120	00000013	  19
3781	00003b14	15124	00000013	  19
3782	00003b18	15128	00000013	  19
3783	00003b1c	15132	00000013	  19
3784	00003b20	15136	00000013	  19
3785	00003b24	15140	00000013	  19
3786	00003b28	15144	00000013	  19
3787	00003b2c	15148	00000013	  19
3788	00003b30	15152	00000013	  19
3789	00003b34	15156	00000013	  19
3790	00003b38	15160	00000013	  19
3791	00003b3c	15164	00000013	  19
3792	00003b40	15168	00000013	  19
3793	00003b44	15172	00000013	  19
3794	00003b48	15176	00000013	  19
3795	00003b4c	15180	00000013	  19
3796	00003b50	15184	00000013	  19
3797	00003b54	15188	00000013	  19
3798	00003b58	15192	00000013	  19
3799	00003b5c	15196	00000013	  19
3800	00003b60	15200	00000013	  19
3801	00003b64	15204	00000013	  19
3802	00003b68	15208	00000013	  19
3803	00003b6c	15212	00000013	  19
3804	00003b70	15216	00000013	  19
3805	00003b74	15220	00000013	  19
3806	00003b78	15224	00000013	  19
3807	00003b7c	15228	00000013	  19
3808	00003b80	15232	00000013	  19
3809	00003b84	15236	00000013	  19
3810	00003b88	15240	00000013	  19
3811	00003b8c	15244	00000013	  19
3812	00003b90	15248	00000013	  19
3813	00003b94	15252	00000013	  19
3814	00003b98	15256	00000013	  19
3815	00003b9c	15260	00000013	  19
3816	00003ba0	15264	00000013	  19
3817	00003ba4	15268	00000013	  19
3818	00003ba8	15272	00000013	  19
3819	00003bac	15276	00000013	  19
3820	00003bb0	15280	00000013	  19
3821	00003bb4	15284	00000013	  19
3822	00003bb8	15288	00000013	  19
3823	00003bbc	15292	00000013	  19
3824	00003bc0	15296	00000013	  19
3825	00003bc4	15300	00000013	  19
3826	00003bc8	15304	00000013	  19
3827	00003bcc	15308	00000013	  19
3828	00003bd0	15312	00000013	  19
3829	00003bd4	15316	00000013	  19
3830	00003bd8	15320	00000013	  19
3831	00003bdc	15324	00000013	  19
3832	00003be0	15328	00000013	  19
3833	00003be4	15332	00000013	  19
3834	00003be8	15336	00000013	  19
3835	00003bec	15340	00000013	  19
3836	00003bf0	15344	00000013	  19
3837	00003bf4	15348	00000013	  19
3838	00003bf8	15352	00000013	  19
3839	00003bfc	15356	00000013	  19
3840	00003c00	15360	00000013	  19
3841	00003c04	15364	00000013	  19
3842	00003c08	15368	00000013	  19
3843	00003c0c	15372	00000013	  19
3844	00003c10	15376	00000013	  19
3845	00003c14	15380	00000013	  19
3846	00003c18	15384	00000013	  19
3847	00003c1c	15388	00000013	  19
3848	00003c20	15392	00000013	  19
3849	00003c24	15396	00000013	  19
3850	00003c28	15400	00000013	  19
3851	00003c2c	15404	00000013	  19
3852	00003c30	15408	00000013	  19
3853	00003c34	15412	00000013	  19
3854	00003c38	15416	00000013	  19
3855	00003c3c	15420	00000013	  19
3856	00003c40	15424	00000013	  19
3857	00003c44	15428	00000013	  19
3858	00003c48	15432	00000013	  19
3859	00003c4c	15436	00000013	  19
3860	00003c50	15440	00000013	  19
3861	00003c54	15444	00000013	  19
3862	00003c58	15448	00000013	  19
3863	00003c5c	15452	00000013	  19
3864	00003c60	15456	00000013	  19
3865	00003c64	15460	00000013	  19
3866	00003c68	15464	00000013	  19
3867	00003c6c	15468	00000013	  19
3868	00003c70	15472	00000013	  19
3869	00003c74	15476	00000013	  19
3870	00003c78	15480	00000013	  19
3871	00003c7c	15484	00000013	  19
3872	00003c80	15488	00000013	  19
3873	00003c84	15492	00000013	  19
3874	00003c88	15496	00000013	  19
3875	00003c8c	15500	00000013	  19
3876	00003c90	15504	00000013	  19
3877	00003c94	15508	00000013	  19
3878	00003c98	15512	00000013	  19
3879	00003c9c	15516	00000013	  19
3880	00003ca0	15520	00000013	  19
3881	00003ca4	15524	00000013	  19
3882	00003ca8	15528	00000013	  19
3883	00003cac	15532	00000013	  19
3884	00003cb0	15536	00000013	  19
3885	00003cb4	15540	00000013	  19
3886	00003cb8	15544	00000013	  19
3887	00003cbc	15548	00000013	  19
3888	00003cc0	15552	00000013	  19
3889	00003cc4	15556	00000013	  19
3890	00003cc8	15560	00000013	  19
3891	00003ccc	15564	00000013	  19
3892	00003cd0	15568	00000013	  19
3893	00003cd4	15572	00000013	  19
3894	00003cd8	15576	00000013	  19
3895	00003cdc	15580	00000013	  19
3896	00003ce0	15584	00000013	  19
3897	00003ce4	15588	00000013	  19
3898	00003ce8	15592	00000013	  19
3899	00003cec	15596	00000013	  19
3900	00003cf0	15600	00000013	  19
3901	00003cf4	15604	00000013	  19
3902	00003cf8	15608	00000013	  19
3903	00003cfc	15612	00000013	  19
3904	00003d00	15616	00000013	  19
3905	00003d04	15620	00000013	  19
3906	00003d08	15624	00000013	  19
3907	00003d0c	15628	00000013	  19
3908	00003d10	15632	00000013	  19
3909	00003d14	15636	00000013	  19
3910	00003d18	15640	00000013	  19
3911	00003d1c	15644	00000013	  19
3912	00003d20	15648	00000013	  19
3913	00003d24	15652	00000013	  19
3914	00003d28	15656	00000013	  19
